new_pancan,All,1,2,4,8,12,16,24,32,48,64,128
./,0.7849757393715342,0.5314521719038817,0.5575298719302878,0.5608240361763929,0.6540079548455242,0.6542670649590705,0.6818895233694215,0.6826866583047267,0.7222760430419857,0.718666655664114,0.718901010034328,0.7386445405334038
